ベンダ,GRAPHTEC Corporation
モデル,GL240
ファームウェア,Ver1.54
ソフトウェア, "Ver1.25"
最大CH数,10CH
GS開始CH
WL開始CH,10CH
測定間隔,10min
測定点数,836         
トリガ点,0           
開始時刻,2025-11-26,16:41:58
終了時刻,2025-12-02,11:52:07
トリガ時刻,2025-11-26,16:42:07
AC Mode, AC1_2, AC1_2
Logic/Pulse,Off,Off
アンプ設定
CH,信号名,アンプ,入力,レンジ,温度レンジ,フィルタ,スパン,,単位
CH1,CH 1,M,DC,1-5V,,20,80.000000,-20.000000,ﾟC
CH2,CH 2,M,DC,1-5V,,20,100.000000,0.000000,%
CH3,CH 3,M,DC,2V,,20,40.000000,-60.000000,ﾟC
CH4,CH 4,M,DC,2V,,20,50.000000,-50.000000,%
CH5,CH 5,M,DC,100mV,,20,1250.000000,-1250.000000,W/m2
CH6,CH 6,M,DC,100V,,20,50.000000,-50.000000,V
CH7,CH 7,M,DC,100V,,20,50.000000,-50.000000,V
CH8,CH 8,M,DC,100V,,20,50.000000,-50.000000,V
CH9,CH 9,M,DC,100V,,20,50.000000,-50.000000,V
CH10,CH10,M,DC,100V,,20,70.000000,-30.000000,V
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1,AlarmOut
NO.,Time,ms,ﾟC,%,ﾟC,%,W/m2,V,V,V,V,V,A1234567890,A123456789
352,2025-11-29 03:12:07,000,+7.437,+75.131,+12.480,+20.990,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
353,2025-11-29 03:22:07,000,+7.400,+75.300,+12.445,+20.970,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
354,2025-11-29 03:32:07,000,+7.362,+75.275,+12.340,+20.980,+0.1,+0.00,+0.00,-0.01,+0.00,-0.01,LLLLLLLLLL,LLLLL
355,2025-11-29 03:42:07,000,+7.287,+75.131,+12.280,+20.970,+0.1,+0.01,+0.01,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
356,2025-11-29 03:52:07,000,+7.175,+74.906,+12.220,+20.970,+0.1,+0.00,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
357,2025-11-29 04:02:07,000,+7.000,+74.713,+12.100,+20.970,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
358,2025-11-29 04:12:07,000,+6.838,+74.619,+12.040,+20.970,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
359,2025-11-29 04:22:07,000,+6.625,+74.600,+11.915,+20.970,+0.0,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
360,2025-11-29 04:32:07,000,+7.113,+76.100,+11.885,+20.990,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
361,2025-11-29 04:42:07,000,+7.587,+75.025,+11.840,+20.970,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
362,2025-11-29 04:52:07,000,+7.538,+73.875,+11.800,+20.970,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
363,2025-11-29 05:02:07,000,+7.831,+74.419,+11.730,+20.910,+0.1,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
364,2025-11-29 05:12:07,000,+8.112,+73.687,+11.685,+20.910,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
365,2025-11-29 05:22:07,000,+7.931,+73.325,+11.645,+20.910,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
366,2025-11-29 05:32:07,000,+8.325,+73.350,+11.610,+20.910,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
367,2025-11-29 05:42:07,000,+8.275,+72.644,+11.520,+20.910,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
368,2025-11-29 05:52:07,000,+8.363,+73.206,+11.490,+20.910,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
369,2025-11-29 06:02:07,000,+8.444,+72.831,+11.455,+20.910,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
370,2025-11-29 06:12:07,000,+8.250,+72.531,+11.400,+20.900,+0.2,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
371,2025-11-29 06:22:07,000,+8.300,+73.437,+11.370,+20.830,+0.5,+0.00,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
372,2025-11-29 06:32:07,000,+8.456,+72.956,+11.365,+20.860,+1.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
373,2025-11-29 06:42:07,000,+8.281,+72.350,+11.285,+20.820,+4.6,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
374,2025-11-29 06:52:07,000,+8.450,+72.838,+11.250,+20.910,+11.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
375,2025-11-29 07:02:07,000,+8.650,+73.112,+11.280,+20.920,+19.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
376,2025-11-29 07:12:07,000,+9.056,+73.469,+11.305,+20.940,+25.5,+0.00,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
377,2025-11-29 07:22:07,000,+9.612,+73.763,+11.430,+20.900,+29.4,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
378,2025-11-29 07:32:07,000,+10.356,+73.913,+11.555,+20.800,+31.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
379,2025-11-29 07:42:07,000,+11.250,+73.900,+11.730,+20.870,+34.6,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
380,2025-11-29 07:52:07,000,+12.306,+73.612,+11.925,+20.890,+37.0,+0.00,+0.00,+0.00,+0.00,+0.01,LLLLLLLLLL,LLLLL
381,2025-11-29 08:02:07,000,+13.456,+73.019,+12.135,+20.930,+40.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
382,2025-11-29 08:12:07,000,+14.719,+72.400,+12.385,+21.040,+45.4,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
383,2025-11-29 08:22:07,000,+16.075,+66.100,+12.750,+21.120,+51.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
384,2025-11-29 08:32:07,000,+17.462,+65.194,+13.225,+21.120,+54.0,+0.00,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
385,2025-11-29 08:42:07,000,+18.819,+64.775,+13.605,+21.180,+63.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
386,2025-11-29 08:52:07,000,+20.156,+64.344,+14.045,+21.230,+65.4,-0.01,-0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
387,2025-11-29 09:02:07,000,+21.463,+63.869,+14.495,+21.230,+67.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
388,2025-11-29 09:12:07,000,+22.669,+63.219,+14.885,+21.310,+66.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
389,2025-11-29 09:22:07,000,+23.763,+62.469,+15.255,+21.270,+37.2,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
390,2025-11-29 09:32:07,000,+24.656,+61.537,+15.555,+21.330,+75.1,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
391,2025-11-29 09:42:07,000,+25.588,+60.225,+15.860,+21.570,+73.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
392,2025-11-29 09:52:07,000,+26.506,+58.956,+16.135,+21.650,+43.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
393,2025-11-29 10:02:07,000,+27.300,+55.531,+16.405,+21.720,+66.1,+0.00,+0.00,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
394,2025-11-29 10:12:07,000,+27.988,+52.100,+16.665,+21.740,+75.0,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
395,2025-11-29 10:22:07,000,+28.413,+47.644,+16.890,+21.740,+84.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
396,2025-11-29 10:32:07,000,+28.900,+50.506,+17.140,+21.770,+89.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
397,2025-11-29 10:42:07,000,+29.488,+49.862,+17.415,+21.830,+92.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
398,2025-11-29 10:52:07,000,+29.975,+47.231,+17.730,+21.820,+30.4,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
399,2025-11-29 11:02:07,000,+29.937,+45.794,+17.895,+21.800,+72.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
400,2025-11-29 11:12:07,000,+29.462,+46.244,+18.040,+21.850,+50.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
401,2025-11-29 11:22:07,000,+28.800,+43.612,+18.185,+21.950,+95.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
402,2025-11-29 11:32:07,000,+28.406,+46.706,+18.395,+21.950,+83.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
403,2025-11-29 11:42:07,000,+28.269,+46.612,+18.600,+21.950,+66.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
404,2025-11-29 11:52:07,000,+28.175,+47.525,+18.785,+21.950,+59.4,+0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
405,2025-11-29 12:02:07,000,+27.975,+48.106,+18.935,+21.940,+55.9,+0.01,+0.01,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
406,2025-11-29 12:12:07,000,+27.725,+47.719,+19.080,+21.990,+64.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
407,2025-11-29 12:22:07,000,+27.525,+49.225,+19.235,+22.000,+63.9,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
408,2025-11-29 12:32:07,000,+27.338,+49.812,+19.385,+22.010,+49.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
409,2025-11-29 12:42:07,000,+27.106,+51.638,+19.510,+22.010,+56.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
410,2025-11-29 12:52:07,000,+26.781,+51.781,+19.625,+22.000,+40.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
411,2025-11-29 13:02:07,000,+26.388,+53.675,+19.745,+22.000,+42.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
412,2025-11-29 13:12:07,000,+25.931,+54.281,+19.805,+21.990,+36.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
413,2025-11-29 13:22:07,000,+25.419,+58.500,+19.865,+21.990,+31.6,-0.01,-0.01,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
414,2025-11-29 13:32:07,000,+24.863,+57.163,+19.940,+21.990,+43.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
415,2025-11-29 13:42:07,000,+24.400,+60.362,+20.015,+21.980,+32.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
416,2025-11-29 13:52:07,000,+23.950,+61.894,+20.040,+21.980,+28.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
417,2025-11-29 14:02:07,000,+23.481,+61.950,+20.055,+21.980,+59.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
418,2025-11-29 14:12:07,000,+23.388,+61.838,+20.190,+22.000,+106.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
419,2025-11-29 14:22:07,000,+23.775,+60.575,+20.345,+22.000,+66.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
420,2025-11-29 14:32:07,000,+24.281,+58.175,+20.470,+22.000,+65.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
421,2025-11-29 14:42:07,000,+24.700,+56.812,+20.590,+22.000,+76.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
422,2025-11-29 14:52:07,000,+25.031,+54.331,+20.675,+22.040,+61.9,-0.01,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
423,2025-11-29 15:02:07,000,+25.138,+54.619,+20.760,+22.070,+29.1,+0.00,+0.00,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
424,2025-11-29 15:12:07,000,+24.931,+55.719,+20.790,+22.080,+27.5,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
425,2025-11-29 15:22:07,000,+24.431,+58.275,+20.795,+22.050,+20.0,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
426,2025-11-29 15:32:07,000,+23.756,+60.169,+20.775,+22.040,+26.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
427,2025-11-29 15:42:07,000,+23.088,+60.606,+20.760,+22.050,+17.8,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
428,2025-11-29 15:52:07,000,+22.431,+59.350,+20.720,+22.050,+10.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
429,2025-11-29 16:02:07,000,+21.700,+61.756,+20.605,+22.010,+5.1,+0.01,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
430,2025-11-29 16:12:07,000,+20.831,+61.856,+20.525,+22.030,+3.6,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
431,2025-11-29 16:22:07,000,+19.862,+62.231,+20.375,+21.990,+2.4,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
432,2025-11-29 16:32:07,000,+18.881,+62.881,+20.225,+21.990,+1.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
433,2025-11-29 16:42:07,000,+17.913,+63.763,+20.105,+21.950,+0.4,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
434,2025-11-29 16:52:07,000,+17.025,+64.256,+19.940,+21.970,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
435,2025-11-29 17:02:07,000,+16.362,+64.600,+19.780,+21.920,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
436,2025-11-29 17:12:07,000,+15.737,+64.869,+19.580,+21.910,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
437,2025-11-29 17:22:07,000,+15.181,+65.138,+19.385,+21.910,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
438,2025-11-29 17:32:07,000,+14.694,+65.331,+19.255,+21.900,+0.1,+0.00,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
439,2025-11-29 17:42:07,000,+14.269,+65.425,+19.080,+21.900,+0.1,+0.01,+0.00,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
440,2025-11-29 17:52:07,000,+13.825,+65.506,+18.905,+21.900,+0.2,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
441,2025-11-29 18:02:07,000,+13.431,+65.581,+18.730,+21.870,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
442,2025-11-29 18:12:07,000,+13.031,+65.625,+18.555,+21.870,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
443,2025-11-29 18:22:07,000,+12.650,+65.675,+18.435,+21.840,+0.1,+0.00,+0.00,+0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
444,2025-11-29 18:32:07,000,+12.300,+65.694,+18.280,+21.850,+0.0,+0.01,+0.01,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
445,2025-11-29 18:42:07,000,+11.969,+65.713,+18.135,+21.810,+0.1,-0.01,+0.00,-0.01,+0.00,+0.00,LLLLLLLLLL,LLLLL
446,2025-11-29 18:52:07,000,+11.669,+65.731,+18.030,+21.800,+0.2,-0.01,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
447,2025-11-29 19:02:07,000,+11.369,+65.738,+17.875,+21.780,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
448,2025-11-29 19:12:07,000,+11.100,+65.838,+17.715,+21.690,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
449,2025-11-29 19:22:07,000,+10.844,+65.987,+17.595,+21.680,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
450,2025-11-29 19:32:07,000,+10.575,+66.231,+17.415,+21.640,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
451,2025-11-29 19:42:07,000,+10.319,+66.506,+17.245,+21.630,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
452,2025-11-29 19:52:07,000,+10.094,+66.775,+17.065,+21.620,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
453,2025-11-29 20:02:07,000,+9.863,+67.056,+16.905,+21.580,+0.1,+0.00,+0.00,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
454,2025-11-29 20:12:07,000,+9.656,+67.444,+16.785,+21.560,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
455,2025-11-29 20:22:07,000,+9.494,+67.781,+16.595,+21.570,+0.0,-0.01,+0.00,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
456,2025-11-29 20:32:07,000,+9.381,+67.987,+16.425,+21.530,+0.0,-0.01,-0.01,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
457,2025-11-29 20:42:07,000,+9.231,+68.131,+16.275,+21.520,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
458,2025-11-29 20:52:07,000,+9.062,+68.250,+16.160,+21.480,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
459,2025-11-29 21:02:07,000,+8.931,+68.456,+16.010,+21.470,+0.1,+0.01,+0.01,+0.00,+0.01,+0.00,LLLLLLLLLL,LLLLL
460,2025-11-29 21:12:07,000,+8.806,+68.525,+15.835,+21.460,+0.0,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
461,2025-11-29 21:22:07,000,+8.663,+68.669,+15.740,+21.460,+0.1,-0.01,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
462,2025-11-29 21:32:07,000,+8.525,+68.869,+15.580,+21.460,+0.0,+0.00,-0.01,+0.00,-0.01,-0.01,LLLLLLLLLL,LLLLL
463,2025-11-29 21:42:07,000,+8.431,+69.038,+15.415,+21.430,+0.1,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
464,2025-11-29 21:52:07,000,+8.331,+69.150,+15.315,+21.390,+0.1,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
465,2025-11-29 22:02:07,000,+8.256,+69.200,+15.170,+21.390,+0.0,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
466,2025-11-29 22:12:07,000,+8.156,+69.288,+15.015,+21.360,+0.1,-0.01,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
467,2025-11-29 22:22:07,000,+8.062,+69.419,+14.905,+21.330,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
468,2025-11-29 22:32:07,000,+7.987,+69.519,+14.770,+21.240,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
469,2025-11-29 22:42:07,000,+7.869,+73.350,+14.615,+21.230,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
470,2025-11-29 22:52:07,000,+7.794,+73.413,+14.505,+21.230,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
471,2025-11-29 23:02:07,000,+7.706,+73.450,+14.360,+21.200,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
472,2025-11-29 23:12:07,000,+7.625,+73.500,+14.210,+21.180,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
473,2025-11-29 23:22:07,000,+7.531,+73.531,+14.110,+21.150,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
474,2025-11-29 23:32:07,000,+7.450,+73.556,+13.970,+21.140,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
475,2025-11-29 23:42:07,000,+7.325,+73.562,+13.850,+21.140,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
476,2025-11-29 23:52:07,000,+7.175,+73.612,+13.730,+21.130,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
477,2025-11-30 00:02:07,000,+7.075,+73.656,+13.580,+21.140,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
478,2025-11-30 00:12:07,000,+6.906,+73.750,+13.490,+21.150,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
479,2025-11-30 00:22:07,000,+6.769,+73.881,+13.335,+21.080,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
480,2025-11-30 00:32:07,000,+6.656,+74.075,+13.250,+21.090,+0.0,-0.01,-0.01,-0.01,-0.01,-0.01,LLLLLLLLLL,LLLLL
481,2025-11-30 00:42:07,000,+6.556,+74.125,+13.105,+21.060,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
482,2025-11-30 00:52:07,000,+6.462,+74.281,+12.965,+21.040,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
483,2025-11-30 01:02:07,000,+7.087,+75.869,+12.895,+21.050,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
484,2025-11-30 01:12:07,000,+7.631,+74.781,+12.860,+20.990,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
485,2025-11-30 01:22:07,000,+7.625,+73.731,+12.790,+20.990,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
486,2025-11-30 01:32:07,000,+7.387,+73.569,+12.690,+20.980,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
487,2025-11-30 01:42:07,000,+7.400,+74.650,+12.615,+21.000,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
488,2025-11-30 01:52:07,000,+7.969,+73.925,+12.545,+20.980,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
489,2025-11-30 02:02:07,000,+7.938,+73.144,+12.485,+20.980,+0.1,+0.00,+0.00,+0.00,-0.01,+0.00,LLLLLLLLLL,LLLLL
490,2025-11-30 02:12:07,000,+7.600,+73.119,+12.405,+20.960,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
491,2025-11-30 02:22:07,000,+8.081,+73.644,+12.330,+20.980,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
492,2025-11-30 02:32:07,000,+8.200,+73.075,+12.285,+20.930,-0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
493,2025-11-30 02:42:07,000,+8.044,+73.281,+12.210,+20.920,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
494,2025-11-30 02:52:07,000,+8.400,+72.881,+12.125,+20.910,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
495,2025-11-30 03:02:07,000,+8.375,+72.263,+12.050,+20.910,+0.0,+0.00,+0.00,+0.00,+0.00,-0.01,LLLLLLLLLL,LLLLL
496,2025-11-30 03:12:07,000,+8.450,+72.750,+12.005,+20.910,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
497,2025-11-30 03:22:07,000,+8.512,+72.325,+11.930,+20.910,+0.1,+0.00,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
498,2025-11-30 03:32:07,000,+8.319,+72.606,+11.880,+20.910,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
499,2025-11-30 03:42:07,000,+8.575,+72.437,+11.850,+20.910,+0.0,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
500,2025-11-30 03:52:07,000,+8.512,+71.856,+11.800,+20.890,+0.1,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
501,2025-11-30 04:02:07,000,+8.594,+72.369,+11.700,+20.890,+0.2,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
502,2025-11-30 04:12:07,000,+8.612,+72.006,+11.685,+20.880,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
503,2025-11-30 04:22:07,000,+8.450,+72.456,+11.615,+20.820,+0.0,+0.01,+0.00,+0.00,+0.01,+0.01,LLLLLLLLLL,LLLLL
504,2025-11-30 04:32:07,000,+8.712,+72.088,+11.610,+20.870,+0.1,-0.01,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
505,2025-11-30 04:42:07,000,+8.625,+71.600,+11.525,+20.800,+0.2,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
506,2025-11-30 04:52:07,000,+8.625,+72.231,+11.470,+20.760,+0.1,+0.01,+0.01,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLL
507,2025-11-30 05:02:07,000,+8.675,+71.794,+11.445,+20.750,+0.1,+0.01,+0.01,+0.01,+0.01,+0.00,LLLLLLLLLL,LLLLL
508,2025-11-30 05:12:07,000,+8.469,+72.031,+11.405,+20.750,+0.0,+0.00,+0.00,-0.01,-0.01,+0.00,LLLLLLLLLL,LLLLL
509,2025-11-30 05:22:07,000,+8.738,+71.838,+11.370,+20.750,+0.0,+0.00,+0.00,+0.00,+0.00,+0.00,LLLLLLLLLL,LLLLL
